job_id,cv_id,score,company,position,cv_category,cv_industry
179,1151,34.13,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CONSULTANT,OTHER
179,1397,35.73,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CHEF,OTHER
179,819,29.95,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FITNESS,OTHER
179,296,33.24,Indeed,Staff Software Engineer - SMB - Marketing Enablement,INFORMATION-TECHNOLOGY,IT
179,303,28.9,Indeed,Staff Software Engineer - SMB - Marketing Enablement,INFORMATION-TECHNOLOGY,IT
179,522,25.04,Indeed,Staff Software Engineer - SMB - Marketing Enablement,ADVOCATE,OTHER
179,1510,25.27,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FINANCE,FINANCE
179,325,27.98,Indeed,Staff Software Engineer - SMB - Marketing Enablement,INFORMATION-TECHNOLOGY,IT
179,371,35.67,Indeed,Staff Software Engineer - SMB - Marketing Enablement,TEACHER,OTHER
179,1198,25.84,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CONSULTANT,OTHER
179,2231,23.35,Indeed,Staff Software Engineer - SMB - Marketing Enablement,BANKING,FINANCE
179,1713,38.29,Indeed,Staff Software Engineer - SMB - Marketing Enablement,ENGINEERING,MANUFACTURING
179,1595,30.76,Indeed,Staff Software Engineer - SMB - Marketing Enablement,APPAREL,OTHER
179,2303,26.45,Indeed,Staff Software Engineer - SMB - Marketing Enablement,ARTS,OTHER
179,1506,26.48,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FINANCE,FINANCE
179,2107,26.77,Indeed,Staff Software Engineer - SMB - Marketing Enablement,PUBLIC-RELATIONS,OTHER
179,413,31.53,Indeed,Staff Software Engineer - SMB - Marketing Enablement,TEACHER,OTHER
179,1830,33.02,Indeed,Staff Software Engineer - SMB - Marketing Enablement,ACCOUNTANT,OTHER
179,1174,27.85,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CONSULTANT,OTHER
179,1442,31.84,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CHEF,OTHER
179,342,29.22,Indeed,Staff Software Engineer - SMB - Marketing Enablement,TEACHER,OTHER
179,1195,46.31,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CONSULTANT,OTHER
179,825,28.54,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FITNESS,OTHER
179,1582,21.6,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FINANCE,FINANCE
179,1165,29.24,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CONSULTANT,OTHER
179,645,26.12,Indeed,Staff Software Engineer - SMB - Marketing Enablement,BUSINESS-DEVELOPMENT,SALES
179,1567,29.07,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FINANCE,FINANCE
179,2123,28.07,Indeed,Staff Software Engineer - SMB - Marketing Enablement,PUBLIC-RELATIONS,OTHER
179,2158,27.44,Indeed,Staff Software Engineer - SMB - Marketing Enablement,BANKING,FINANCE
179,801,34.98,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FITNESS,OTHER
179,580,46.87,Indeed,Staff Software Engineer - SMB - Marketing Enablement,BUSINESS-DEVELOPMENT,SALES
179,665,33.17,Indeed,Staff Software Engineer - SMB - Marketing Enablement,BUSINESS-DEVELOPMENT,SALES
179,1516,25.73,Indeed,Staff Software Engineer - SMB - Marketing Enablement,FINANCE,FINANCE
179,773,33.35,Indeed,Staff Software Engineer - SMB - Marketing Enablement,HEALTHCARE,HEALTHCARE
179,1164,24.22,Indeed,Staff Software Engineer - SMB - Marketing Enablement,CONSULTANT,OTHER
179,2238,30.76,Indeed,Staff Software Engineer - SMB - Marketing Enablement,BANKING,FINANCE
180,1022,40.26,ModMed,Patient Services Specialist (Remote),SALES,SALES
180,1934,31.31,ModMed,Patient Services Specialist (Remote),CONSTRUCTION,CONSTRUCTION
180,223,34.52,ModMed,Patient Services Specialist (Remote),INFORMATION-TECHNOLOGY,IT
180,1994,39.86,ModMed,Patient Services Specialist (Remote),CONSTRUCTION,CONSTRUCTION
180,2004,34.49,ModMed,Patient Services Specialist (Remote),CONSTRUCTION,CONSTRUCTION
180,586,33.76,ModMed,Patient Services Specialist (Remote),BUSINESS-DEVELOPMENT,SALES
180,1261,30.71,ModMed,Patient Services Specialist (Remote),DIGITAL-MEDIA,OTHER
180,718,31.98,ModMed,Patient Services Specialist (Remote),HEALTHCARE,HEALTHCARE
180,2354,19.41,ModMed,Patient Services Specialist (Remote),ARTS,OTHER
180,2329,22.99,ModMed,Patient Services Specialist (Remote),ARTS,OTHER
180,2063,31.94,ModMed,Patient Services Specialist (Remote),PUBLIC-RELATIONS,OTHER
180,1959,34.91,ModMed,Patient Services Specialist (Remote),CONSTRUCTION,CONSTRUCTION
180,1812,35.54,ModMed,Patient Services Specialist (Remote),ACCOUNTANT,OTHER
180,738,35.54,ModMed,Patient Services Specialist (Remote),HEALTHCARE,HEALTHCARE
180,1194,39.72,ModMed,Patient Services Specialist (Remote),CONSULTANT,OTHER
180,1134,33.78,ModMed,Patient Services Specialist (Remote),CONSULTANT,OTHER
180,932,38.86,ModMed,Patient Services Specialist (Remote),AGRICULTURE,OTHER
180,684,32.66,ModMed,Patient Services Specialist (Remote),HEALTHCARE,HEALTHCARE
180,1094,22.3,ModMed,Patient Services Specialist (Remote),SALES,SALES
180,557,46.95,ModMed,Patient Services Specialist (Remote),BUSINESS-DEVELOPMENT,SALES
180,1115,35.16,ModMed,Patient Services Specialist (Remote),CONSULTANT,OTHER
180,1405,35.52,ModMed,Patient Services Specialist (Remote),CHEF,OTHER
180,1969,35.1,ModMed,Patient Services Specialist (Remote),CONSTRUCTION,CONSTRUCTION
180,2217,46.69,ModMed,Patient Services Specialist (Remote),BANKING,FINANCE
180,2391,34.9,ModMed,Patient Services Specialist (Remote),AVIATION,OTHER
180,1658,40.99,ModMed,Patient Services Specialist (Remote),APPAREL,OTHER
180,556,43.17,ModMed,Patient Services Specialist (Remote),ADVOCATE,OTHER
180,301,41.68,ModMed,Patient Services Specialist (Remote),INFORMATION-TECHNOLOGY,IT
180,940,39.8,ModMed,Patient Services Specialist (Remote),AGRICULTURE,OTHER
180,1440,20.03,ModMed,Patient Services Specialist (Remote),CHEF,OTHER
180,1668,50.48,ModMed,Patient Services Specialist (Remote),APPAREL,OTHER
180,1856,34.74,ModMed,Patient Services Specialist (Remote),ACCOUNTANT,OTHER
180,2067,33.38,ModMed,Patient Services Specialist (Remote),PUBLIC-RELATIONS,OTHER
180,1423,34.31,ModMed,Patient Services Specialist (Remote),CHEF,OTHER
180,1066,33.13,ModMed,Patient Services Specialist (Remote),SALES,SALES
180,2169,31.18,ModMed,Patient Services Specialist (Remote),BANKING,FINANCE
180,1049,18.73,ModMed,Patient Services Specialist (Remote),SALES,SALES
180,716,44.72,ModMed,Patient Services Specialist (Remote),HEALTHCARE,HEALTHCARE
180,163,43.16,ModMed,Patient Services Specialist (Remote),DESIGNER,OTHER
180,2393,24.08,ModMed,Patient Services Specialist (Remote),AVIATION,OTHER
180,1220,33.9,ModMed,Patient Services Specialist (Remote),CONSULTANT,OTHER
180,381,55.43,ModMed,Patient Services Specialist (Remote),TEACHER,OTHER
180,1927,29.02,ModMed,Patient Services Specialist (Remote),CONSTRUCTION,CONSTRUCTION
180,619,26.43,ModMed,Patient Services Specialist (Remote),BUSINESS-DEVELOPMENT,SALES
180,2068,36.79,ModMed,Patient Services Specialist (Remote),PUBLIC-RELATIONS,OTHER
180,578,35.72,ModMed,Patient Services Specialist (Remote),BUSINESS-DEVELOPMENT,SALES
180,2373,43.35,ModMed,Patient Services Specialist (Remote),AVIATION,OTHER
180,925,33.94,ModMed,Patient Services Specialist (Remote),AGRICULTURE,OTHER
180,956,36.14,ModMed,Patient Services Specialist (Remote),AGRICULTURE,OTHER
180,706,42.47,ModMed,Patient Services Specialist (Remote),HEALTHCARE,HEALTHCARE
181,361,34.84,FCX Performance,Accounts Receivable-FC,TEACHER,OTHER
181,367,62.96,FCX Performance,Accounts Receivable-FC,TEACHER,OTHER
181,930,25.6,FCX Performance,Accounts Receivable-FC,AGRICULTURE,OTHER
181,554,38.72,FCX Performance,Accounts Receivable-FC,ADVOCATE,OTHER
181,1501,36.62,FCX Performance,Accounts Receivable-FC,FINANCE,FINANCE
181,1296,37.77,FCX Performance,Accounts Receivable-FC,DIGITAL-MEDIA,OTHER
181,183,34.95,FCX Performance,Accounts Receivable-FC,DESIGNER,OTHER
181,1260,34.43,FCX Performance,Accounts Receivable-FC,DIGITAL-MEDIA,OTHER
181,2433,17.4,FCX Performance,Accounts Receivable-FC,AVIATION,OTHER
181,1918,28.92,FCX Performance,Accounts Receivable-FC,ACCOUNTANT,OTHER
181,1327,30.32,FCX Performance,Accounts Receivable-FC,AUTOMOBILE,MANUFACTURING
181,2318,39.69,FCX Performance,Accounts Receivable-FC,ARTS,OTHER
181,1717,35.2,FCX Performance,Accounts Receivable-FC,ENGINEERING,MANUFACTURING
181,53,36.56,FCX Performance,Accounts Receivable-FC,HR,HR
181,2442,45.45,FCX Performance,Accounts Receivable-FC,AVIATION,OTHER
181,767,33.42,FCX Performance,Accounts Receivable-FC,HEALTHCARE,HEALTHCARE
181,384,34.63,FCX Performance,Accounts Receivable-FC,TEACHER,OTHER
181,1391,56.62,FCX Performance,Accounts Receivable-FC,CHEF,OTHER
181,165,39.51,FCX Performance,Accounts Receivable-FC,DESIGNER,OTHER
181,126,41.55,FCX Performance,Accounts Receivable-FC,DESIGNER,OTHER
181,2421,36.58,FCX Performance,Accounts Receivable-FC,AVIATION,OTHER
181,1734,29.47,FCX Performance,Accounts Receivable-FC,ENGINEERING,MANUFACTURING
181,353,19.49,FCX Performance,Accounts Receivable-FC,TEACHER,OTHER
181,65,59.86,FCX Performance,Accounts Receivable-FC,HR,HR
181,236,23.85,FCX Performance,Accounts Receivable-FC,INFORMATION-TECHNOLOGY,IT
181,1410,28.45,FCX Performance,Accounts Receivable-FC,CHEF,OTHER
181,814,39.2,FCX Performance,Accounts Receivable-FC,FITNESS,OTHER
181,2218,17.52,FCX Performance,Accounts Receivable-FC,BANKING,FINANCE
181,518,38.39,FCX Performance,Accounts Receivable-FC,ADVOCATE,OTHER
181,272,37.04,FCX Performance,Accounts Receivable-FC,INFORMATION-TECHNOLOGY,IT
181,1788,51.33,FCX Performance,Accounts Receivable-FC,ENGINEERING,MANUFACTURING
181,468,53.42,FCX Performance,Accounts Receivable-FC,ADVOCATE,OTHER
181,170,38.98,FCX Performance,Accounts Receivable-FC,DESIGNER,OTHER
181,1048,36.5,FCX Performance,Accounts Receivable-FC,SALES,SALES
181,790,36.04,FCX Performance,Accounts Receivable-FC,HEALTHCARE,HEALTHCARE
181,2226,35.69,FCX Performance,Accounts Receivable-FC,BANKING,FINANCE
181,270,30.27,FCX Performance,Accounts Receivable-FC,INFORMATION-TECHNOLOGY,IT
181,2167,34.72,FCX Performance,Accounts Receivable-FC,BANKING,FINANCE
181,706,44.17,FCX Performance,Accounts Receivable-FC,HEALTHCARE,HEALTHCARE
181,2295,32.95,FCX Performance,Accounts Receivable-FC,ARTS,OTHER
181,1539,56.84,FCX Performance,Accounts Receivable-FC,FINANCE,FINANCE
181,1241,35.54,FCX Performance,Accounts Receivable-FC,DIGITAL-MEDIA,OTHER
181,59,38.6,FCX Performance,Accounts Receivable-FC,HR,HR
181,2026,39.99,FCX Performance,Accounts Receivable-FC,CONSTRUCTION,CONSTRUCTION
181,929,29.37,FCX Performance,Accounts Receivable-FC,AGRICULTURE,OTHER
181,972,19.69,FCX Performance,Accounts Receivable-FC,BPO,OTHER
181,739,50.88,FCX Performance,Accounts Receivable-FC,HEALTHCARE,HEALTHCARE
181,1590,43.73,FCX Performance,Accounts Receivable-FC,FINANCE,FINANCE
181,393,21.69,FCX Performance,Accounts Receivable-FC,TEACHER,OTHER
181,1433,20.48,FCX Performance,Accounts Receivable-FC,CHEF,OTHER
182,1979,21.67,Dawson Resources,Collections,CONSTRUCTION,CONSTRUCTION
182,52,45.72,Dawson Resources,Collections,HR,HR
182,761,22.2,Dawson Resources,Collections,HEALTHCARE,HEALTHCARE
182,221,23.88,Dawson Resources,Collections,INFORMATION-TECHNOLOGY,IT
182,2437,22.33,Dawson Resources,Collections,AVIATION,OTHER
182,653,24.29,Dawson Resources,Collections,BUSINESS-DEVELOPMENT,SALES
182,1842,21.1,Dawson Resources,Collections,ACCOUNTANT,OTHER
182,2367,19.25,Dawson Resources,Collections,AVIATION,OTHER
182,2212,27.11,Dawson Resources,Collections,BANKING,FINANCE
182,1371,15.7,Dawson Resources,Collections,CHEF,OTHER
182,2227,22.27,Dawson Resources,Collections,BANKING,FINANCE
182,1101,22.42,Dawson Resources,Collections,SALES,SALES
182,243,22.86,Dawson Resources,Collections,INFORMATION-TECHNOLOGY,IT
182,45,23.04,Dawson Resources,Collections,HR,HR
182,18,22.55,Dawson Resources,Collections,HR,HR
182,1436,25.88,Dawson Resources,Collections,CHEF,OTHER
182,1730,25.89,Dawson Resources,Collections,ENGINEERING,MANUFACTURING
182,1857,30.77,Dawson Resources,Collections,ACCOUNTANT,OTHER
182,268,19.86,Dawson Resources,Collections,INFORMATION-TECHNOLOGY,IT
182,1858,27.74,Dawson Resources,Collections,ACCOUNTANT,OTHER
182,2420,27.54,Dawson Resources,Collections,AVIATION,OTHER
182,1424,25.78,Dawson Resources,Collections,CHEF,OTHER
182,1483,19.82,Dawson Resources,Collections,FINANCE,FINANCE
182,368,24.4,Dawson Resources,Collections,TEACHER,OTHER
182,2066,26.31,Dawson Resources,Collections,PUBLIC-RELATIONS,OTHER
182,2005,26.33,Dawson Resources,Collections,CONSTRUCTION,CONSTRUCTION
182,299,28.79,Dawson Resources,Collections,INFORMATION-TECHNOLOGY,IT
182,1395,24.44,Dawson Resources,Collections,CHEF,OTHER
182,1977,28.28,Dawson Resources,Collections,CONSTRUCTION,CONSTRUCTION
182,2286,41.53,Dawson Resources,Collections,ARTS,OTHER
182,2431,22.09,Dawson Resources,Collections,AVIATION,OTHER
182,1645,20.52,Dawson Resources,Collections,APPAREL,OTHER
182,615,22.73,Dawson Resources,Collections,BUSINESS-DEVELOPMENT,SALES
182,1760,21.82,Dawson Resources,Collections,ENGINEERING,MANUFACTURING
182,1288,23.12,Dawson Resources,Collections,DIGITAL-MEDIA,OTHER
182,969,24.14,Dawson Resources,Collections,AGRICULTURE,OTHER
182,2243,20.57,Dawson Resources,Collections,BANKING,FINANCE
182,499,24.98,Dawson Resources,Collections,ADVOCATE,OTHER
182,2320,22.03,Dawson Resources,Collections,ARTS,OTHER
182,753,28.33,Dawson Resources,Collections,HEALTHCARE,HEALTHCARE
182,1339,27.22,Dawson Resources,Collections,AUTOMOBILE,MANUFACTURING
182,586,24.01,Dawson Resources,Collections,BUSINESS-DEVELOPMENT,SALES
182,60,24.17,Dawson Resources,Collections,HR,HR
182,6,25.88,Dawson Resources,Collections,HR,HR
182,155,22.35,Dawson Resources,Collections,DESIGNER,OTHER
182,1497,23.84,Dawson Resources,Collections,FINANCE,FINANCE
182,1818,30.0,Dawson Resources,Collections,ACCOUNTANT,OTHER
182,1322,23.08,Dawson Resources,Collections,AUTOMOBILE,MANUFACTURING
182,1219,24.51,Dawson Resources,Collections,CONSULTANT,OTHER
182,1247,27.75,Dawson Resources,Collections,DIGITAL-MEDIA,OTHER
183,1390,13.52,New York Life,Financial Professional – Financial / Insurance – Entry Level,CHEF,OTHER
183,588,24.34,New York Life,Financial Professional – Financial / Insurance – Entry Level,BUSINESS-DEVELOPMENT,SALES
183,2223,33.22,New York Life,Financial Professional – Financial / Insurance – Entry Level,BANKING,FINANCE
183,1585,30.75,New York Life,Financial Professional – Financial / Insurance – Entry Level,FINANCE,FINANCE
183,31,37.17,New York Life,Financial Professional – Financial / Insurance – Entry Level,HR,HR
183,2064,35.2,New York Life,Financial Professional – Financial / Insurance – Entry Level,PUBLIC-RELATIONS,OTHER
183,2385,31.84,New York Life,Financial Professional – Financial / Insurance – Entry Level,AVIATION,OTHER
183,1634,33.34,New York Life,Financial Professional – Financial / Insurance – Entry Level,APPAREL,OTHER
183,2000,50.39,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSTRUCTION,CONSTRUCTION
183,2303,31.5,New York Life,Financial Professional – Financial / Insurance – Entry Level,ARTS,OTHER
183,2012,16.39,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSTRUCTION,CONSTRUCTION
183,179,44.45,New York Life,Financial Professional – Financial / Insurance – Entry Level,DESIGNER,OTHER
183,1757,38.2,New York Life,Financial Professional – Financial / Insurance – Entry Level,ENGINEERING,MANUFACTURING
183,1868,37.71,New York Life,Financial Professional – Financial / Insurance – Entry Level,ACCOUNTANT,OTHER
183,1939,25.94,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSTRUCTION,CONSTRUCTION
183,1953,40.5,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSTRUCTION,CONSTRUCTION
183,1580,38.12,New York Life,Financial Professional – Financial / Insurance – Entry Level,FINANCE,FINANCE
183,2163,24.01,New York Life,Financial Professional – Financial / Insurance – Entry Level,BANKING,FINANCE
183,1986,31.95,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSTRUCTION,CONSTRUCTION
183,2216,40.53,New York Life,Financial Professional – Financial / Insurance – Entry Level,BANKING,FINANCE
183,2323,24.62,New York Life,Financial Professional – Financial / Insurance – Entry Level,ARTS,OTHER
183,981,37.2,New York Life,Financial Professional – Financial / Insurance – Entry Level,BPO,OTHER
183,2391,32.96,New York Life,Financial Professional – Financial / Insurance – Entry Level,AVIATION,OTHER
183,2368,26.78,New York Life,Financial Professional – Financial / Insurance – Entry Level,AVIATION,OTHER
183,2409,26.11,New York Life,Financial Professional – Financial / Insurance – Entry Level,AVIATION,OTHER
183,1317,32.32,New York Life,Financial Professional – Financial / Insurance – Entry Level,DIGITAL-MEDIA,OTHER
183,85,37.75,New York Life,Financial Professional – Financial / Insurance – Entry Level,HR,HR
183,956,37.41,New York Life,Financial Professional – Financial / Insurance – Entry Level,AGRICULTURE,OTHER
183,359,34.69,New York Life,Financial Professional – Financial / Insurance – Entry Level,TEACHER,OTHER
183,1874,37.55,New York Life,Financial Professional – Financial / Insurance – Entry Level,ACCOUNTANT,OTHER
183,1658,44.1,New York Life,Financial Professional – Financial / Insurance – Entry Level,APPAREL,OTHER
183,1102,36.36,New York Life,Financial Professional – Financial / Insurance – Entry Level,SALES,SALES
183,709,32.87,New York Life,Financial Professional – Financial / Insurance – Entry Level,HEALTHCARE,HEALTHCARE
183,1508,23.65,New York Life,Financial Professional – Financial / Insurance – Entry Level,FINANCE,FINANCE
183,1314,27.08,New York Life,Financial Professional – Financial / Insurance – Entry Level,DIGITAL-MEDIA,OTHER
183,2119,42.19,New York Life,Financial Professional – Financial / Insurance – Entry Level,PUBLIC-RELATIONS,OTHER
183,1115,30.13,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSULTANT,OTHER
183,2365,32.01,New York Life,Financial Professional – Financial / Insurance – Entry Level,ARTS,OTHER
183,1624,33.55,New York Life,Financial Professional – Financial / Insurance – Entry Level,APPAREL,OTHER
183,1224,36.53,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSULTANT,OTHER
183,1411,33.94,New York Life,Financial Professional – Financial / Insurance – Entry Level,CHEF,OTHER
183,228,21.81,New York Life,Financial Professional – Financial / Insurance – Entry Level,INFORMATION-TECHNOLOGY,IT
183,1136,25.17,New York Life,Financial Professional – Financial / Insurance – Entry Level,CONSULTANT,OTHER
183,791,36.18,New York Life,Financial Professional – Financial / Insurance – Entry Level,HEALTHCARE,HEALTHCARE
183,1015,26.23,New York Life,Financial Professional – Financial / Insurance – Entry Level,SALES,SALES
183,1809,25.25,New York Life,Financial Professional – Financial / Insurance – Entry Level,ACCOUNTANT,OTHER
183,1024,35.15,New York Life,Financial Professional – Financial / Insurance – Entry Level,SALES,SALES
183,673,33.36,New York Life,Financial Professional – Financial / Insurance – Entry Level,BUSINESS-DEVELOPMENT,SALES
183,1877,29.15,New York Life,Financial Professional – Financial / Insurance – Entry Level,ACCOUNTANT,OTHER
183,1063,31.27,New York Life,Financial Professional – Financial / Insurance – Entry Level,SALES,SALES
184,2451,13.35,Country Financial,Insurance Agent,AVIATION,OTHER
184,1078,34.15,Country Financial,Insurance Agent,SALES,SALES
184,1016,16.88,Country Financial,Insurance Agent,SALES,SALES
184,2478,16.1,Country Financial,Insurance Agent,AVIATION,OTHER
184,153,15.27,Country Financial,Insurance Agent,DESIGNER,OTHER
184,2322,13.09,Country Financial,Insurance Agent,ARTS,OTHER
184,1121,18.94,Country Financial,Insurance Agent,CONSULTANT,OTHER
184,1557,17.86,Country Financial,Insurance Agent,FINANCE,FINANCE
184,562,17.78,Country Financial,Insurance Agent,BUSINESS-DEVELOPMENT,SALES
184,178,16.58,Country Financial,Insurance Agent,DESIGNER,OTHER
184,1357,21.55,Country Financial,Insurance Agent,CHEF,OTHER
184,1488,17.16,Country Financial,Insurance Agent,FINANCE,FINANCE
184,1843,29.19,Country Financial,Insurance Agent,ACCOUNTANT,OTHER
184,1300,17.91,Country Financial,Insurance Agent,DIGITAL-MEDIA,OTHER
184,2427,17.99,Country Financial,Insurance Agent,AVIATION,OTHER
184,750,34.97,Country Financial,Insurance Agent,HEALTHCARE,HEALTHCARE
184,2221,16.7,Country Financial,Insurance Agent,BANKING,FINANCE
184,1067,14.4,Country Financial,Insurance Agent,SALES,SALES
184,760,12.23,Country Financial,Insurance Agent,HEALTHCARE,HEALTHCARE
184,1712,17.04,Country Financial,Insurance Agent,ENGINEERING,MANUFACTURING
184,934,12.44,Country Financial,Insurance Agent,AGRICULTURE,OTHER
184,463,14.02,Country Financial,Insurance Agent,ADVOCATE,OTHER
184,449,20.96,Country Financial,Insurance Agent,ADVOCATE,OTHER
184,1,23.94,Country Financial,Insurance Agent,HR,HR
184,657,22.78,Country Financial,Insurance Agent,BUSINESS-DEVELOPMENT,SALES
184,2020,17.08,Country Financial,Insurance Agent,CONSTRUCTION,CONSTRUCTION
184,2034,17.11,Country Financial,Insurance Agent,CONSTRUCTION,CONSTRUCTION
184,960,17.4,Country Financial,Insurance Agent,AGRICULTURE,OTHER
184,1499,17.57,Country Financial,Insurance Agent,FINANCE,FINANCE
184,2249,16.92,Country Financial,Insurance Agent,BANKING,FINANCE
184,1362,15.78,Country Financial,Insurance Agent,CHEF,OTHER
184,385,16.43,Country Financial,Insurance Agent,TEACHER,OTHER
184,1083,19.08,Country Financial,Insurance Agent,SALES,SALES
184,797,14.37,Country Financial,Insurance Agent,FITNESS,OTHER
184,2471,19.57,Country Financial,Insurance Agent,AVIATION,OTHER
184,846,14.47,Country Financial,Insurance Agent,FITNESS,OTHER
184,651,19.51,Country Financial,Insurance Agent,BUSINESS-DEVELOPMENT,SALES
184,1462,16.8,Country Financial,Insurance Agent,CHEF,OTHER
184,785,24.76,Country Financial,Insurance Agent,HEALTHCARE,HEALTHCARE
184,2061,16.49,Country Financial,Insurance Agent,PUBLIC-RELATIONS,OTHER
184,2233,21.83,Country Financial,Insurance Agent,BANKING,FINANCE
184,112,12.76,Country Financial,Insurance Agent,DESIGNER,OTHER
184,155,14.45,Country Financial,Insurance Agent,DESIGNER,OTHER
184,330,16.44,Country Financial,Insurance Agent,INFORMATION-TECHNOLOGY,IT
184,1274,16.74,Country Financial,Insurance Agent,DIGITAL-MEDIA,OTHER
184,2236,18.11,Country Financial,Insurance Agent,BANKING,FINANCE
184,483,13.46,Country Financial,Insurance Agent,ADVOCATE,OTHER
184,329,16.32,Country Financial,Insurance Agent,INFORMATION-TECHNOLOGY,IT
184,1613,18.47,Country Financial,Insurance Agent,APPAREL,OTHER
184,1851,17.4,Country Financial,Insurance Agent,ACCOUNTANT,OTHER
185,175,19.81,Platinum Supplemental Insurance,Entry-Level Sales,DESIGNER,OTHER
185,1519,15.44,Platinum Supplemental Insurance,Entry-Level Sales,FINANCE,FINANCE
185,852,14.36,Platinum Supplemental Insurance,Entry-Level Sales,FITNESS,OTHER
185,663,13.0,Platinum Supplemental Insurance,Entry-Level Sales,BUSINESS-DEVELOPMENT,SALES
185,282,12.5,Platinum Supplemental Insurance,Entry-Level Sales,INFORMATION-TECHNOLOGY,IT
185,1726,19.94,Platinum Supplemental Insurance,Entry-Level Sales,ENGINEERING,MANUFACTURING
185,2152,17.51,Platinum Supplemental Insurance,Entry-Level Sales,BANKING,FINANCE
185,1768,15.09,Platinum Supplemental Insurance,Entry-Level Sales,ENGINEERING,MANUFACTURING
185,1356,19.69,Platinum Supplemental Insurance,Entry-Level Sales,AUTOMOBILE,MANUFACTURING
185,1485,14.78,Platinum Supplemental Insurance,Entry-Level Sales,FINANCE,FINANCE
185,1865,16.37,Platinum Supplemental Insurance,Entry-Level Sales,ACCOUNTANT,OTHER
185,942,12.98,Platinum Supplemental Insurance,Entry-Level Sales,AGRICULTURE,OTHER
185,2196,14.82,Platinum Supplemental Insurance,Entry-Level Sales,BANKING,FINANCE
185,316,16.07,Platinum Supplemental Insurance,Entry-Level Sales,INFORMATION-TECHNOLOGY,IT
185,532,18.39,Platinum Supplemental Insurance,Entry-Level Sales,ADVOCATE,OTHER
185,1562,15.51,Platinum Supplemental Insurance,Entry-Level Sales,FINANCE,FINANCE
185,1938,20.22,Platinum Supplemental Insurance,Entry-Level Sales,CONSTRUCTION,CONSTRUCTION
185,2467,15.71,Platinum Supplemental Insurance,Entry-Level Sales,AVIATION,OTHER
185,826,15.8,Platinum Supplemental Insurance,Entry-Level Sales,FITNESS,OTHER
185,19,22.55,Platinum Supplemental Insurance,Entry-Level Sales,HR,HR
185,99,20.98,Platinum Supplemental Insurance,Entry-Level Sales,HR,HR
185,2189,15.47,Platinum Supplemental Insurance,Entry-Level Sales,BANKING,FINANCE
185,108,14.04,Platinum Supplemental Insurance,Entry-Level Sales,HR,HR
185,987,16.12,Platinum Supplemental Insurance,Entry-Level Sales,BPO,OTHER
185,407,16.37,Platinum Supplemental Insurance,Entry-Level Sales,TEACHER,OTHER
185,188,14.49,Platinum Supplemental Insurance,Entry-Level Sales,DESIGNER,OTHER
185,519,15.83,Platinum Supplemental Insurance,Entry-Level Sales,ADVOCATE,OTHER
185,970,16.51,Platinum Supplemental Insurance,Entry-Level Sales,AGRICULTURE,OTHER
185,1442,17.07,Platinum Supplemental Insurance,Entry-Level Sales,CHEF,OTHER
185,359,11.49,Platinum Supplemental Insurance,Entry-Level Sales,TEACHER,OTHER
185,1993,20.15,Platinum Supplemental Insurance,Entry-Level Sales,CONSTRUCTION,CONSTRUCTION
185,2278,15.66,Platinum Supplemental Insurance,Entry-Level Sales,ARTS,OTHER
185,13,18.59,Platinum Supplemental Insurance,Entry-Level Sales,HR,HR
185,761,17.07,Platinum Supplemental Insurance,Entry-Level Sales,HEALTHCARE,HEALTHCARE
185,1418,17.0,Platinum Supplemental Insurance,Entry-Level Sales,CHEF,OTHER
185,2375,14.94,Platinum Supplemental Insurance,Entry-Level Sales,AVIATION,OTHER
185,1233,16.18,Platinum Supplemental Insurance,Entry-Level Sales,DIGITAL-MEDIA,OTHER
185,2167,13.52,Platinum Supplemental Insurance,Entry-Level Sales,BANKING,FINANCE
185,2142,18.49,Platinum Supplemental Insurance,Entry-Level Sales,PUBLIC-RELATIONS,OTHER
185,946,19.52,Platinum Supplemental Insurance,Entry-Level Sales,AGRICULTURE,OTHER
185,681,18.72,Platinum Supplemental Insurance,Entry-Level Sales,HEALTHCARE,HEALTHCARE
185,799,17.97,Platinum Supplemental Insurance,Entry-Level Sales,FITNESS,OTHER
185,637,16.45,Platinum Supplemental Insurance,Entry-Level Sales,BUSINESS-DEVELOPMENT,SALES
