job_id,cv_id,score,skill_jaccard,skill_coverage,skill_precision,skill_overlap_count,job_skills_count,cv_skills_count,experience_gap,experience_ratio,experience_match,job_experience_required,cv_experience_years,education_gap,education_match,job_education_level,cv_education_level,seniority_match_score
166,1193,42.35,0.2222222222222222,0.4,0.3333333333333333,2,5,6,-4.0,0.2,0,5.0,1.0,2,1,1,3,0.2
166,134,21.11,0.0,0.0,0.0,0,5,1,-5.0,0.0,0,5.0,0.0,0,1,1,1,0.0
166,778,37.41,0.07692307692307693,0.2,0.1111111111111111,1,5,9,-3.0,0.4,0,5.0,2.0,3,1,1,4,0.4
166,170,31.5,0.125,0.2,0.25,1,5,4,-4.0,0.2,0,5.0,1.0,2,1,1,3,0.2
166,2472,43.95,0.16666666666666666,0.2,0.5,1,5,2,-2.0,0.6,0,5.0,3.0,3,1,1,4,0.6
167,1166,46.56,0.0,0.0,0.0,0,2,1,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,177,55.5,0.25,0.5,0.3333333333333333,1,2,3,2.0,3.0,1,1.0,3.0,0,1,1,1,0.9
167,1786,41.9,0.0,0.0,0.0,0,2,0,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,57,50.19,0.0,0.0,0.0,0,2,3,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,555,38.98,0.0,0.0,0.0,0,2,3,2.0,3.0,1,1.0,3.0,2,1,1,3,0.9
167,455,46.62,0.0,0.0,0.0,0,2,4,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,984,45.12,0.0,0.0,0.0,0,2,2,-1.0,0.0,0,1.0,0.0,2,1,1,3,1.0
167,1567,26.32,0.0,0.0,0.0,0,2,7,24.0,25.0,1,1.0,25.0,2,1,1,3,0.0
167,1185,33.34,0.0,0.0,0.0,0,2,9,4.0,5.0,1,1.0,5.0,3,1,1,4,0.7
167,683,64.08,0.125,0.5,0.14285714285714285,1,2,7,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,993,28.69,0.0,0.0,0.0,0,2,4,9.0,10.0,1,1.0,10.0,2,1,1,3,0.19999999999999996
167,1155,63.12,0.125,0.5,0.14285714285714285,1,2,7,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,1953,68.1,0.16666666666666666,0.5,0.2,1,2,5,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,1282,59.2,0.08333333333333333,0.5,0.09090909090909091,1,2,11,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,351,68.05,0.3333333333333333,0.5,0.5,1,2,2,-1.0,0.0,0,1.0,0.0,2,1,1,3,1.0
167,1732,63.39,0.1,0.5,0.1111111111111111,1,2,9,1.0,2.0,1,1.0,2.0,2,1,1,3,1.0
167,1390,68.73,0.5,0.5,1.0,1,2,1,-1.0,0.0,0,1.0,0.0,2,1,1,3,1.0
167,1326,58.42,0.16666666666666666,0.5,0.2,1,2,5,2.0,3.0,1,1.0,3.0,3,1,1,4,0.9
167,2165,42.84,0.0,0.0,0.0,0,2,4,2.0,3.0,1,1.0,3.0,3,1,1,4,0.9
167,2397,68.72,0.25,0.5,0.3333333333333333,1,2,3,0.0,1.0,1,1.0,1.0,2,1,1,3,1.0
167,636,59.93,0.1,0.5,0.1111111111111111,1,2,9,1.0,2.0,1,1.0,2.0,2,1,1,3,1.0
167,1032,70.14,0.25,0.5,0.3333333333333333,1,2,3,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,584,43.44,0.0,0.0,0.0,0,2,8,2.0,3.0,1,1.0,3.0,2,1,1,3,0.9
167,21,39.01,0.0,0.0,0.0,0,2,3,2.0,3.0,1,1.0,3.0,3,1,1,4,0.9
167,2224,64.76,0.2,0.5,0.25,1,2,4,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,266,43.97,0.0,0.0,0.0,0,2,1,-1.0,0.0,0,1.0,0.0,2,1,1,3,1.0
167,469,54.36,0.25,0.5,0.3333333333333333,1,2,3,4.0,5.0,1,1.0,5.0,4,1,1,5,0.7
167,1152,57.55,0.07142857142857142,0.5,0.07692307692307693,1,2,13,2.0,3.0,1,1.0,3.0,3,1,1,4,0.9
167,249,49.64,0.0,0.0,0.0,0,2,5,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,278,68.84,0.2,0.5,0.25,1,2,4,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,423,25.61,0.0,0.0,0.0,0,2,4,24.0,25.0,1,1.0,25.0,2,1,1,3,0.0
167,2413,42.65,0.0,0.0,0.0,0,2,5,2.0,3.0,1,1.0,3.0,2,1,1,3,0.9
167,1839,59.98,0.16666666666666666,0.5,0.2,1,2,5,2.0,3.0,1,1.0,3.0,3,1,1,4,0.9
167,160,49.31,0.0,0.0,0.0,0,2,3,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,1177,58.92,0.16666666666666666,0.5,0.2,1,2,5,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,1039,50.29,0.0,0.0,0.0,0,2,0,-1.0,0.0,0,1.0,0.0,0,1,1,1,1.0
167,1267,50.15,0.0,0.0,0.0,0,2,3,0.0,1.0,1,1.0,1.0,2,1,1,3,1.0
167,321,59.74,0.16666666666666666,0.5,0.2,1,2,5,2.0,3.0,1,1.0,3.0,2,1,1,3,0.9
167,2152,49.27,0.0,0.0,0.0,0,2,4,0.0,1.0,1,1.0,1.0,2,1,1,3,1.0
167,1757,45.45,0.0,0.0,0.0,0,2,2,-1.0,0.0,0,1.0,0.0,2,1,1,3,1.0
167,873,45.52,0.0,0.0,0.0,0,2,7,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,714,47.09,0.09090909090909091,0.5,0.1,1,2,10,4.0,5.0,1,1.0,5.0,4,1,1,5,0.7
167,704,71.02,0.25,0.5,0.3333333333333333,1,2,3,0.0,1.0,1,1.0,1.0,2,1,1,3,1.0
167,542,49.55,0.0,0.0,0.0,0,2,6,0.0,1.0,1,1.0,1.0,2,1,1,3,1.0
167,1464,52.09,0.0,0.0,0.0,0,2,5,0.0,1.0,1,1.0,1.0,0,1,1,1,1.0
167,1597,32.15,0.0,0.0,0.0,0,2,2,3.0,4.0,1,1.0,4.0,-1,0,1,0,0.8
167,1559,43.76,0.0,0.0,0.0,0,2,5,1.0,2.0,1,1.0,2.0,3,1,1,4,1.0
167,992,43.83,0.0,0.0,0.0,0,2,3,2.0,3.0,1,1.0,3.0,3,1,1,4,0.9
167,146,60.82,0.25,0.5,0.3333333333333333,1,2,3,2.0,3.0,1,1.0,3.0,0,1,1,1,0.9
167,535,33.29,0.0,0.0,0.0,0,2,7,4.0,5.0,1,1.0,5.0,4,1,1,5,0.7
168,1066,24.76,0.0,0.0,0.0,0,2,4,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,130,13.51,0.0,0.0,0.0,0,2,2,-5.0,0.0,0,5.0,0.0,-2,0,3,1,0.0
168,767,24.79,0.0,0.0,0.0,0,2,3,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,1257,49.91,0.1,0.5,0.1111111111111111,1,2,9,-3.0,0.4,0,5.0,2.0,0,1,3,3,0.4
168,1528,52.5,0.14285714285714285,0.5,0.16666666666666666,1,2,6,-2.0,0.6,0,5.0,3.0,0,1,3,3,0.6
168,1283,46.22,0.16666666666666666,0.5,0.2,1,2,5,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,685,45.21,0.14285714285714285,0.5,0.16666666666666666,1,2,6,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,504,31.34,0.3333333333333333,0.5,0.5,1,2,2,-5.0,0.0,0,5.0,0.0,-2,0,3,1,0.0
168,631,31.74,0.14285714285714285,0.5,0.16666666666666666,1,2,6,27.0,6.4,1,5.0,32.0,-2,0,3,1,0.0
168,828,23.69,0.0,0.0,0.0,0,2,6,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,1137,48.75,0.3333333333333333,0.5,0.5,1,2,2,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,1214,24.06,0.0,0.0,0.0,0,2,4,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,1251,52.89,0.07692307692307693,0.5,0.08333333333333333,1,2,12,-2.0,0.6,0,5.0,3.0,0,1,3,3,0.6
168,164,40.3,0.3333333333333333,0.5,0.5,1,2,2,-5.0,0.0,0,5.0,0.0,0,1,3,3,0.0
168,1134,34.88,0.25,0.5,0.3333333333333333,1,2,3,-4.0,0.2,0,5.0,1.0,-3,0,3,0,0.2
168,1839,34.34,0.0,0.0,0.0,0,2,5,-2.0,0.6,0,5.0,3.0,1,1,3,4,0.6
168,1188,43.72,0.16666666666666666,0.5,0.2,1,2,5,10.0,3.0,1,5.0,15.0,0,1,3,3,0.5
168,742,47.34,0.125,0.5,0.14285714285714285,1,2,7,-3.0,0.4,0,5.0,2.0,0,1,3,3,0.4
168,2101,42.86,0.16666666666666666,0.5,0.2,1,2,5,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,2378,46.94,0.125,0.5,0.14285714285714285,1,2,7,-3.0,0.4,0,5.0,2.0,0,1,3,3,0.4
168,209,49.64,0.25,0.5,0.3333333333333333,1,2,3,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,1295,42.65,0.16666666666666666,0.5,0.2,1,2,5,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,394,46.57,0.2,0.5,0.25,1,2,4,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,2270,45.55,0.16666666666666666,0.5,0.2,1,2,5,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,2124,45.19,0.1111111111111111,0.5,0.125,1,2,8,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,1837,38.74,0.14285714285714285,0.5,0.16666666666666666,1,2,6,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,2156,48.95,0.16666666666666666,0.5,0.2,1,2,5,-2.0,0.6,0,5.0,3.0,1,1,3,4,0.6
168,66,25.48,0.0,0.0,0.0,0,2,6,-2.0,0.6,0,5.0,3.0,-2,0,3,1,0.6
168,1939,10.98,0.0,0.0,0.0,0,2,1,-5.0,0.0,0,5.0,0.0,-3,0,3,0,0.0
168,298,38.78,0.0,0.0,0.0,0,2,4,-2.0,0.6,0,5.0,3.0,1,1,3,4,0.6
168,1586,52.48,0.2,0.5,0.25,1,2,4,-2.0,0.6,0,5.0,3.0,1,1,3,4,0.6
168,14,57.51,0.3333333333333333,0.5,0.5,1,2,2,-2.0,0.6,0,5.0,3.0,1,1,3,4,0.6
168,2391,43.68,0.25,0.5,0.3333333333333333,1,2,3,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,1603,35.15,0.3333333333333333,0.5,0.5,1,2,2,-5.0,0.0,0,5.0,0.0,-2,0,3,1,0.0
168,1217,42.76,0.2,0.5,0.25,1,2,4,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,701,50.01,0.25,0.5,0.3333333333333333,1,2,3,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,2374,55.09,0.2,0.5,0.25,1,2,4,-2.0,0.6,0,5.0,3.0,1,1,3,4,0.6
168,1664,48.82,0.1,0.5,0.1111111111111111,1,2,9,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,214,19.82,0.0,0.0,0.0,0,2,1,-5.0,0.0,0,5.0,0.0,0,1,3,3,0.0
168,65,59.62,0.125,0.5,0.14285714285714285,1,2,7,2.0,1.4,1,5.0,7.0,1,1,3,4,1.0
168,2125,46.54,0.25,0.5,0.3333333333333333,1,2,3,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,2140,53.8,0.14285714285714285,0.5,0.16666666666666666,1,2,6,-2.0,0.6,0,5.0,3.0,0,1,3,3,0.6
168,2035,13.97,0.0,0.0,0.0,0,2,3,-4.0,0.2,0,5.0,1.0,-2,0,3,1,0.2
168,250,53.33,0.09090909090909091,0.5,0.1,1,2,10,-2.0,0.6,0,5.0,3.0,0,1,3,3,0.6
168,1129,45.24,0.16666666666666666,0.5,0.2,1,2,5,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,2385,27.19,0.0,0.0,0.0,0,2,6,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,2369,46.9,0.16666666666666666,0.5,0.2,1,2,5,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,655,26.65,0.0,0.0,0.0,0,2,4,-3.0,0.4,0,5.0,2.0,1,1,3,4,0.4
168,2410,40.82,0.16666666666666666,0.5,0.2,1,2,5,-4.0,0.2,0,5.0,1.0,0,1,3,3,0.2
168,2118,23.98,0.0,0.0,0.0,0,2,2,-5.0,0.0,0,5.0,0.0,0,1,3,3,0.0
169,1356,39.23,0.09090909090909091,0.3333333333333333,0.1111111111111111,1,3,9,7.0,3.3333333333333335,1,3.0,10.0,3,1,1,4,0.5
169,281,25.7,0.0,0.0,0.0,0,3,9,7.0,3.3333333333333335,1,3.0,10.0,3,1,1,4,0.5
169,1755,51.33,0.16666666666666666,0.3333333333333333,0.25,1,3,4,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,1513,72.08,0.2,0.6666666666666666,0.2222222222222222,2,3,9,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,2112,48.42,0.0,0.0,0.0,0,3,4,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,630,35.37,0.125,0.3333333333333333,0.16666666666666666,1,3,6,7.0,3.3333333333333335,1,3.0,10.0,0,1,1,1,0.5
169,1776,59.9,0.25,0.3333333333333333,0.5,1,3,2,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,813,41.92,0.0,0.0,0.0,0,3,3,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,376,51.69,0.16666666666666666,0.3333333333333333,0.25,1,3,4,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,1678,61.03,0.2,0.3333333333333333,0.3333333333333333,1,3,3,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,242,42.55,0.0,0.0,0.0,0,3,3,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,2146,60.31,0.1111111111111111,0.3333333333333333,0.14285714285714285,1,3,7,-1.0,0.6666666666666666,0,3.0,2.0,2,1,1,3,1.0
169,427,49.9,0.125,0.3333333333333333,0.16666666666666666,1,3,6,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,42,73.42,0.2857142857142857,0.6666666666666666,0.3333333333333333,2,3,6,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,282,48.43,0.0,0.0,0.0,0,3,5,0.0,1.0,1,3.0,3.0,2,1,1,3,1.0
169,2121,53.1,0.14285714285714285,0.3333333333333333,0.2,1,3,5,-2.0,0.3333333333333333,0,3.0,1.0,0,1,1,1,0.5
169,189,52.35,0.16666666666666666,0.3333333333333333,0.25,1,3,4,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,84,50.86,0.14285714285714285,0.3333333333333333,0.2,1,3,5,-2.0,0.3333333333333333,0,3.0,1.0,0,1,1,1,0.5
169,822,43.41,0.0,0.0,0.0,0,3,4,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,167,45.6,0.25,0.3333333333333333,0.5,1,3,2,-3.0,0.0,0,3.0,0.0,2,1,1,3,0.0
169,1722,45.91,0.0,0.0,0.0,0,3,5,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,2257,63.87,0.25,0.3333333333333333,0.5,1,3,2,0.0,1.0,1,3.0,3.0,2,1,1,3,1.0
169,79,58.3,0.125,0.3333333333333333,0.16666666666666666,1,3,6,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,498,39.69,0.125,0.3333333333333333,0.16666666666666666,1,3,6,17.0,6.666666666666667,1,3.0,20.0,3,1,1,4,0.0
169,119,39.54,0.0,0.0,0.0,0,3,6,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,1726,46.27,0.3333333333333333,0.3333333333333333,1.0,1,3,1,6.0,3.0,1,3.0,9.0,0,1,1,1,0.6
169,232,61.35,0.2,0.3333333333333333,0.3333333333333333,1,3,3,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,710,48.07,0.0,0.0,0.0,0,3,6,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,827,29.25,0.0,0.0,0.0,0,3,2,-3.0,0.0,0,3.0,0.0,2,1,1,3,0.0
169,1330,47.29,0.125,0.3333333333333333,0.16666666666666666,1,3,6,5.0,2.6666666666666665,1,3.0,8.0,0,1,1,1,0.7
169,2365,53.32,0.0,0.0,0.0,0,3,10,0.0,1.0,1,3.0,3.0,2,1,1,3,1.0
169,2246,57.84,0.1111111111111111,0.3333333333333333,0.14285714285714285,1,3,7,-1.0,0.6666666666666666,0,3.0,2.0,0,1,1,1,1.0
169,1536,49.83,0.0,0.0,0.0,0,3,7,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,725,59.39,0.2,0.3333333333333333,0.3333333333333333,1,3,3,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,1834,60.82,0.1111111111111111,0.3333333333333333,0.14285714285714285,1,3,7,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,925,55.9,0.14285714285714285,0.3333333333333333,0.2,1,3,5,-2.0,0.3333333333333333,0,3.0,1.0,2,1,1,3,0.5
169,562,46.33,0.0,0.0,0.0,0,3,7,0.0,1.0,1,3.0,3.0,2,1,1,3,1.0
169,1180,35.53,0.0,0.0,0.0,0,3,5,3.0,2.0,1,3.0,6.0,3,1,1,4,0.9
169,276,46.65,0.0,0.0,0.0,0,3,6,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,218,30.54,0.0,0.0,0.0,0,3,2,-3.0,0.0,0,3.0,0.0,2,1,1,3,0.0
169,1799,57.72,0.058823529411764705,0.3333333333333333,0.06666666666666667,1,3,15,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,1367,31.69,0.0,0.0,0.0,0,3,2,-3.0,0.0,0,3.0,0.0,0,1,1,1,0.0
169,2224,59.23,0.16666666666666666,0.3333333333333333,0.25,1,3,4,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,1552,62.33,0.09090909090909091,0.3333333333333333,0.1111111111111111,1,3,9,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,1400,18.08,0.0,0.0,0.0,0,3,2,11.0,4.666666666666667,1,3.0,14.0,-1,0,1,0,0.09999999999999998
169,1144,75.31,0.25,0.6666666666666666,0.2857142857142857,2,3,7,0.0,1.0,1,3.0,3.0,3,1,1,4,1.0
169,878,35.36,0.0,0.0,0.0,0,3,1,-3.0,0.0,0,3.0,0.0,0,1,1,1,0.0
169,685,58.16,0.125,0.3333333333333333,0.16666666666666666,1,3,6,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,963,57.96,0.14285714285714285,0.3333333333333333,0.2,1,3,5,-1.0,0.6666666666666666,0,3.0,2.0,3,1,1,4,1.0
169,748,25.4,0.0,0.0,0.0,0,3,4,17.0,6.666666666666667,1,3.0,20.0,3,1,1,4,0.0
170,2200,50.55,0.0,1.0,0.0,0,0,5,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,516,50.35,0.0,1.0,0.0,0,0,2,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1473,49.25,0.0,1.0,0.0,0,0,4,3.0,0.0,1,0.0,3.0,3,1,0,3,0.5
170,857,49.46,0.0,1.0,0.0,0,0,4,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1602,51.5,0.0,1.0,0.0,0,0,0,0.0,0.0,1,0.0,0.0,0,1,0,0,0.5
170,613,49.45,0.0,1.0,0.0,0,0,4,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,1622,47.69,0.0,1.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,0,1,0,0,0.5
170,982,47.5,0.0,1.0,0.0,0,0,5,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,915,51.11,0.0,1.0,0.0,0,0,4,20.0,0.0,1,0.0,20.0,3,1,0,3,0.5
170,2166,49.42,0.0,1.0,0.0,0,0,5,3.0,0.0,1,0.0,3.0,0,1,0,0,0.5
170,1372,47.1,0.0,1.0,0.0,0,0,6,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,336,53.24,0.0,1.0,0.0,0,0,3,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1823,49.74,0.0,1.0,0.0,0,0,6,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,2059,48.42,0.0,1.0,0.0,0,0,6,3.0,0.0,1,0.0,3.0,4,1,0,4,0.5
170,2336,47.88,0.0,1.0,0.0,0,0,5,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,76,46.9,0.0,1.0,0.0,0,0,6,3.0,0.0,1,0.0,3.0,1,1,0,1,0.5
170,406,50.29,0.0,1.0,0.0,0,0,3,5.0,0.0,1,0.0,5.0,5,1,0,5,0.5
170,1213,47.54,0.0,1.0,0.0,0,0,4,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1851,49.16,0.0,1.0,0.0,0,0,3,3.0,0.0,1,0.0,3.0,4,1,0,4,0.5
170,951,50.81,0.0,1.0,0.0,0,0,6,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1646,50.26,0.0,1.0,0.0,0,0,3,1.0,0.0,1,0.0,1.0,0,1,0,0,0.5
170,70,50.25,0.0,1.0,0.0,0,0,4,3.0,0.0,1,0.0,3.0,4,1,0,4,0.5
170,253,51.07,0.0,1.0,0.0,0,0,6,5.0,0.0,1,0.0,5.0,4,1,0,4,0.5
170,301,47.63,0.0,1.0,0.0,0,0,4,15.0,0.0,1,0.0,15.0,3,1,0,3,0.5
170,284,51.07,0.0,1.0,0.0,0,0,8,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,2432,45.16,0.0,1.0,0.0,0,0,5,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,2089,50.96,0.0,1.0,0.0,0,0,8,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,261,49.27,0.0,1.0,0.0,0,0,3,1.0,0.0,1,0.0,1.0,1,1,0,1,0.5
170,1743,53.17,0.0,1.0,0.0,0,0,1,0.0,0.0,1,0.0,0.0,3,1,0,3,0.5
170,1116,45.71,0.0,1.0,0.0,0,0,7,2.0,0.0,1,0.0,2.0,3,1,0,3,0.5
170,641,52.78,0.0,1.0,0.0,0,0,7,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1463,53.63,0.0,1.0,0.0,0,0,8,8.0,0.0,1,0.0,8.0,4,1,0,4,0.5
170,224,48.21,0.0,1.0,0.0,0,0,4,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,1483,51.31,0.0,1.0,0.0,0,0,8,5.0,0.0,1,0.0,5.0,4,1,0,4,0.5
170,813,49.03,0.0,1.0,0.0,0,0,3,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,2441,49.06,0.0,1.0,0.0,0,0,3,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,2442,48.19,0.0,1.0,0.0,0,0,3,12.0,0.0,1,0.0,12.0,4,1,0,4,0.5
170,1575,52.62,0.0,1.0,0.0,0,0,3,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,952,49.93,0.0,1.0,0.0,0,0,2,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1998,48.93,0.0,1.0,0.0,0,0,4,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,309,48.94,0.0,1.0,0.0,0,0,13,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,1431,53.28,0.0,1.0,0.0,0,0,5,14.0,0.0,1,0.0,14.0,1,1,0,1,0.5
170,102,53.81,0.0,1.0,0.0,0,0,4,3.0,0.0,1,0.0,3.0,4,1,0,4,0.5
170,1393,50.25,0.0,1.0,0.0,0,0,2,0.0,0.0,1,0.0,0.0,1,1,0,1,0.5
170,219,50.73,0.0,1.0,0.0,0,0,4,1.0,0.0,1,0.0,1.0,1,1,0,1,0.5
170,1539,53.65,0.0,1.0,0.0,0,0,4,4.0,0.0,1,0.0,4.0,3,1,0,3,0.5
170,1777,51.12,0.0,1.0,0.0,0,0,4,1.0,0.0,1,0.0,1.0,3,1,0,3,0.5
170,347,48.44,0.0,1.0,0.0,0,0,1,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
170,2164,48.75,0.0,1.0,0.0,0,0,3,1.0,0.0,1,0.0,1.0,1,1,0,1,0.5
170,377,54.22,0.0,1.0,0.0,0,0,2,2.0,0.0,1,0.0,2.0,4,1,0,4,0.5
171,2441,16.18,0.0,0.0,0.0,0,9,3,-7.0,0.125,0,8.0,1.0,2,1,1,3,0.125
171,379,32.77,0.16666666666666666,0.2222222222222222,0.4,2,9,5,-6.0,0.25,0,8.0,2.0,3,1,1,4,0.25
171,206,30.26,0.18181818181818182,0.2222222222222222,0.5,2,9,4,-7.0,0.125,0,8.0,1.0,2,1,1,3,0.125
171,836,25.51,0.1,0.1111111111111111,0.5,1,9,2,-8.0,0.0,0,8.0,0.0,2,1,1,3,0.0
171,2404,29.7,0.2222222222222222,0.2222222222222222,1.0,2,9,2,-8.0,0.0,0,8.0,0.0,0,1,1,1,0.0
171,963,29.09,0.16666666666666666,0.2222222222222222,0.4,2,9,5,-6.0,0.25,0,8.0,2.0,3,1,1,4,0.25
171,726,42.62,0.3076923076923077,0.4444444444444444,0.5,4,9,8,-5.0,0.375,0,8.0,3.0,0,1,1,1,0.375
171,1135,28.71,0.13333333333333333,0.2222222222222222,0.25,2,9,8,-5.0,0.375,0,8.0,3.0,3,1,1,4,0.375
171,2175,23.47,0.1,0.1111111111111111,0.5,1,9,2,-6.0,0.25,0,8.0,2.0,3,1,1,4,0.25
171,1512,30.59,0.13333333333333333,0.2222222222222222,0.25,2,9,8,-5.0,0.375,0,8.0,3.0,3,1,1,4,0.375
171,2154,48.09,0.2222222222222222,0.2222222222222222,1.0,2,9,2,-2.0,0.75,0,8.0,6.0,0,1,1,1,0.75
171,1268,58.27,0.16666666666666666,0.2222222222222222,0.4,2,9,5,1.0,1.125,1,8.0,9.0,2,1,1,3,1.0
171,235,37.01,0.16666666666666666,0.2222222222222222,0.4,2,9,5,-3.0,0.625,0,8.0,5.0,2,1,1,3,0.625
171,2351,33.39,0.21428571428571427,0.3333333333333333,0.375,3,9,8,-6.0,0.25,0,8.0,2.0,3,1,1,4,0.25
171,768,40.82,0.3333333333333333,0.4444444444444444,0.5714285714285714,4,9,7,-5.0,0.375,0,8.0,3.0,2,1,1,3,0.375
171,1289,24.43,0.08333333333333333,0.1111111111111111,0.25,1,9,4,-6.0,0.25,0,8.0,2.0,3,1,1,4,0.25
171,650,51.2,0.14285714285714285,0.2222222222222222,0.2857142857142857,2,9,7,-1.0,0.875,0,8.0,7.0,3,1,1,4,0.875
171,865,56.31,0.25,0.4444444444444444,0.36363636363636365,4,9,11,4.0,1.5,1,8.0,12.0,2,1,1,3,1.0
171,724,35.86,0.3076923076923077,0.4444444444444444,0.5,4,9,8,-6.0,0.25,0,8.0,2.0,3,1,1,4,0.25
171,973,32.25,0.23076923076923078,0.3333333333333333,0.42857142857142855,3,9,7,-5.0,0.375,0,8.0,3.0,3,1,1,4,0.375
